,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
385,2414,0,1,0,0,0,0,0,1,0,0,0,0
388,2444,0,0,0,1,0,0,0,0,0,0,0,0
393,2455,0,0,0,1,0,0,0,0,0,1,0,0
394,2460,0,0,0,1,0,0,0,0,0,0,0,0
401,2510,0,1,0,0,0,0,0,1,0,0,0,0
402,2515,0,0,0,0,0,0,0,0,0,0,0,0
404,2533,0,0,0,0,0,0,0,0,0,0,0,0
406,2541,0,0,0,0,0,0,0,0,0,0,0,0
407,2544,0,1,0,0,0,0,0,1,0,0,0,0
408,2548,0,0,0,0,0,0,0,0,0,0,0,0
410,2567,0,1,0,0,0,0,0,0,0,0,0,0
412,2575,0,0,0,0,0,0,0,0,0,0,0,0
414,2590,0,0,0,0,0,1,0,0,0,0,0,1
417,2604,0,0,0,0,0,0,0,0,0,0,0,0
419,2613,0,0,0,0,0,0,0,0,0,0,0,0
420,2617,0,0,0,0,0,0,0,0,0,0,0,0
421,2621,0,0,0,0,0,0,0,0,0,0,0,0
423,2625,0,0,0,0,0,0,0,0,0,0,0,0
426,2652,0,0,0,1,0,0,0,0,0,1,0,0
428,2655,0,0,0,0,0,0,0,0,0,0,0,0
429,2662,0,0,0,0,0,0,0,0,0,0,0,1
437,2723,0,0,0,1,0,0,0,0,0,1,0,0
445,2789,0,0,0,0,0,0,0,0,0,0,0,0
451,2807,0,0,0,0,0,0,0,0,0,0,0,0
452,2809,0,0,0,0,0,0,0,0,0,0,0,0
454,2827,0,0,0,0,0,1,0,0,0,0,0,1
457,2839,0,0,0,0,0,0,0,0,0,0,0,0
458,2843,1,0,0,0,0,0,0,0,0,0,0,0
460,2875,0,0,0,0,0,0,1,0,0,0,0,0
462,2899,0,0,0,0,0,0,0,0,0,0,0,0
465,2906,0,1,0,0,0,0,0,1,0,0,0,0
468,2920,0,0,0,0,0,0,0,0,0,0,0,0
469,2925,0,0,0,0,0,0,0,0,0,0,0,0
470,2926,0,1,0,0,0,0,0,1,0,0,0,0
473,2941,0,0,0,0,0,0,0,0,0,0,0,0
474,2943,0,0,0,0,0,0,0,0,0,0,0,0
476,2963,0,1,0,0,0,0,0,1,0,0,0,0
478,2976,0,0,0,0,0,0,0,0,0,0,0,0
479,2987,0,0,0,1,0,0,0,0,0,0,0,0
482,2997,0,0,0,1,0,0,0,0,0,1,0,0
485,3012,0,0,0,0,0,1,0,0,0,0,0,1
488,3032,0,0,1,0,0,0,0,0,0,0,0,0
489,3048,0,1,0,0,0,0,0,1,0,0,0,0
490,3050,0,0,1,0,0,0,0,0,0,0,0,0
494,3078,0,0,0,0,0,0,0,0,0,0,0,0
495,3091,0,0,0,1,0,0,0,0,0,1,0,0
496,3108,0,0,0,1,0,0,0,0,0,1,0,0
507,3168,0,1,0,0,0,0,0,1,0,0,0,0
508,3170,0,0,0,0,0,0,0,0,0,0,0,0
509,3178,0,0,0,0,0,0,0,0,0,0,0,0
511,3215,0,0,0,0,0,1,0,0,0,0,0,1
517,3237,1,0,0,0,0,0,0,0,0,0,0,0
520,3252,0,0,0,0,0,0,1,0,0,0,0,0
523,3260,0,0,0,0,0,0,0,0,0,0,0,0
524,3266,0,0,0,0,0,0,0,0,0,0,0,0
525,3276,0,0,0,0,0,0,0,0,0,0,0,0
530,3291,0,0,0,0,0,1,0,0,0,0,0,1
539,3365,0,0,0,0,0,1,0,0,0,0,0,1
540,3366,0,0,0,0,0,0,0,0,0,0,0,0
541,3370,0,0,0,0,0,0,0,0,0,0,0,0
544,3394,0,0,0,1,0,0,0,0,0,1,0,0
546,3414,0,0,0,0,0,0,0,0,0,0,0,0
547,3434,0,0,0,1,0,0,0,0,0,1,0,0
549,3441,0,0,0,0,0,1,0,0,0,0,0,1
555,3471,0,0,0,1,0,0,0,0,0,1,0,0
557,3502,0,0,0,0,0,0,0,0,0,0,0,0
559,3509,0,0,0,1,0,0,0,0,0,1,0,0
560,3510,0,0,0,0,0,0,0,0,0,0,0,0
562,3515,0,0,0,0,0,0,0,0,0,0,0,0
564,3526,0,0,0,0,0,1,0,0,0,0,0,1
571,3558,0,0,0,1,0,0,0,0,0,1,0,0
573,3565,0,0,0,0,0,0,0,0,0,0,0,0
577,3585,0,0,0,1,0,0,0,0,0,0,0,0
579,3589,0,1,0,0,0,0,0,1,0,0,0,0
581,3598,0,0,0,0,0,0,0,0,0,0,0,0
582,3601,0,0,0,0,0,0,0,0,0,0,0,0
583,3605,0,0,1,0,0,0,0,0,0,0,0,0
585,3648,0,0,0,0,0,0,0,0,0,1,0,0
586,3656,0,0,0,0,0,1,0,0,0,0,0,1
587,3657,0,0,0,0,0,0,0,0,0,0,0,0
589,3683,0,0,0,0,1,0,0,0,0,0,0,0
592,3697,0,0,0,0,0,0,0,0,0,0,0,0
593,3700,0,0,0,0,0,1,0,0,0,0,0,1
599,3741,0,0,0,0,0,1,0,0,0,0,0,1
602,3750,0,0,0,0,0,1,0,0,0,0,0,0
603,3751,0,0,0,0,0,0,1,0,0,0,0,0
605,3769,0,0,0,0,0,0,0,0,0,0,0,0
607,3788,0,0,0,0,0,1,0,0,0,0,0,1
609,3810,0,0,0,0,0,1,0,0,0,0,0,1
611,3823,0,1,0,0,0,0,0,1,0,0,0,0
614,3846,0,0,0,1,0,0,0,0,0,1,0,0
618,3862,0,0,0,0,0,0,0,0,0,0,0,0
619,3865,0,0,0,1,0,0,0,0,0,1,0,0
620,3869,0,0,0,0,0,0,0,0,0,0,0,0
622,3872,0,0,0,0,0,0,0,0,0,0,0,0
624,3891,0,0,0,1,0,0,0,0,0,1,0,0
631,3920,0,0,0,0,0,0,0,0,0,0,0,0
632,3937,0,0,0,0,0,1,0,0,0,0,0,1
633,3971,0,0,0,1,0,0,0,0,0,1,0,0
637,3991,0,0,0,1,0,0,0,0,0,1,0,0
638,3993,0,0,0,1,0,0,0,0,0,1,0,0
642,4034,0,0,0,0,0,0,0,0,0,0,0,0
653,4099,0,0,0,0,0,0,0,0,0,0,0,0
654,4105,0,0,0,0,0,0,0,0,0,0,0,0
657,4114,0,0,0,0,0,0,0,0,0,0,0,0
658,4130,0,0,0,0,0,0,0,0,0,0,0,0
660,4138,0,0,0,0,0,0,0,0,0,0,0,0
661,4140,0,0,0,0,0,0,0,0,0,0,0,0
665,4163,0,0,0,0,0,0,0,0,0,0,0,0
666,4170,0,0,0,0,1,0,0,0,0,0,0,0
670,4206,0,1,0,0,0,0,0,1,0,0,0,0
673,4239,0,0,0,0,0,1,0,0,0,0,0,1
681,4286,0,0,0,1,0,0,0,0,0,1,0,0
686,4335,0,0,0,0,0,0,0,0,0,0,0,0
687,4352,0,0,0,0,0,1,0,0,0,0,0,1
692,4377,0,0,0,0,0,0,0,0,0,0,0,0
694,4392,0,0,0,0,0,1,0,0,0,0,0,1
696,4423,0,0,0,0,0,0,0,0,0,0,0,0
697,4427,0,1,0,0,0,0,0,1,0,0,0,0
699,4442,0,0,0,0,0,0,0,0,0,0,0,0
701,4462,0,0,0,0,0,0,0,0,0,1,0,0
703,4493,0,0,0,0,0,0,0,0,0,0,0,0
706,4501,0,0,0,0,0,0,0,0,0,0,0,0
707,4506,0,1,0,0,0,0,0,1,0,0,0,0
708,4507,0,0,0,0,0,1,0,0,0,0,0,1
718,4606,0,0,0,0,0,0,0,0,0,0,0,0
720,4613,0,0,0,1,0,0,0,0,0,1,0,0
725,4634,0,0,0,0,0,0,0,0,0,0,0,0
726,4666,0,1,0,0,0,0,0,1,0,0,0,0
728,4694,0,0,0,0,0,0,0,0,0,0,0,0
733,4718,0,0,0,0,0,0,0,0,0,0,0,0
734,4719,0,0,0,0,0,0,0,0,0,0,0,0
736,4732,0,0,0,0,0,1,0,0,0,0,0,1
737,4735,0,0,0,1,0,0,0,0,0,1,0,0
739,4759,0,0,0,0,0,0,0,0,0,0,0,0
740,4761,0,0,0,1,0,0,0,0,0,1,0,0
741,4781,0,0,0,0,0,0,0,0,0,0,0,0
748,4804,0,0,0,0,0,0,0,0,0,0,0,0
749,4807,0,1,0,0,0,0,0,1,0,0,0,0
754,4844,0,0,0,0,0,0,0,0,0,0,0,0
755,4845,0,0,0,1,0,0,0,0,0,1,0,0
756,4846,0,0,0,0,0,1,0,0,0,0,0,1
758,4862,0,0,0,0,0,0,0,0,0,0,0,0
761,4869,0,0,0,0,0,0,0,0,0,0,0,0
762,4874,0,0,0,0,0,1,0,0,0,0,0,1
765,4886,0,0,0,0,0,0,0,0,0,0,0,0
771,4925,0,0,0,1,0,0,0,0,0,0,0,0
772,4927,0,0,0,1,0,0,0,0,0,0,0,0
777,4951,0,1,0,0,0,0,0,1,0,0,0,0
779,4956,0,1,0,0,0,0,0,1,0,0,0,0
783,4994,0,0,0,0,0,0,0,0,0,0,0,0
784,4995,0,0,0,0,0,0,0,0,0,0,0,0
785,5002,0,0,0,0,0,1,0,0,0,0,0,1
787,5008,0,1,0,0,0,0,0,1,0,0,0,0
788,5016,0,0,0,1,0,0,0,0,0,1,0,0
791,5032,0,0,0,0,0,1,0,0,0,0,0,1
792,5040,0,1,0,0,0,0,0,1,0,0,0,0
795,5062,0,0,0,0,0,0,0,0,0,0,0,0
799,5086,0,0,0,1,0,0,0,0,0,0,0,0
800,5094,0,0,0,0,0,1,0,0,0,0,0,1
801,5100,0,0,0,1,0,0,0,0,0,1,0,0
806,5134,0,0,0,0,0,0,0,0,0,0,0,0
811,5145,0,0,0,0,1,0,0,0,0,0,0,0
812,5147,0,1,0,0,0,0,0,1,0,0,0,0
815,5182,0,0,0,0,1,0,0,0,0,0,0,0
818,5220,0,0,0,0,0,1,0,0,0,0,0,1
820,5232,0,0,0,0,0,0,0,0,0,0,0,0
821,5239,0,0,0,0,0,0,0,0,0,0,0,0
822,5255,0,0,0,0,0,0,0,0,0,0,0,0
827,5281,0,0,0,0,0,0,0,0,0,0,0,0
828,5296,0,0,0,0,0,1,0,0,0,0,0,1
829,5301,0,0,0,0,0,0,0,0,0,0,0,0
830,5306,0,0,0,1,0,0,0,0,0,1,0,0
831,5312,0,0,0,0,0,0,0,0,0,0,0,0
834,5324,0,0,0,0,0,0,0,0,0,0,0,0
835,5328,0,0,0,1,0,0,0,0,0,1,0,0
840,5372,0,0,0,0,0,0,0,0,0,0,1,0
842,5378,0,1,0,0,0,0,0,0,0,0,0,0
843,5379,0,1,0,0,0,0,0,1,0,0,0,0
848,5437,0,0,0,0,0,0,0,0,0,0,0,0
852,5463,0,1,0,0,0,0,0,1,0,0,0,0
855,5471,0,1,0,0,0,0,0,1,0,0,0,0
857,5489,0,0,0,0,0,0,0,0,0,0,0,0
858,5519,0,0,0,0,0,0,0,0,0,0,0,0
863,5562,0,1,0,0,0,0,0,1,0,0,0,0
865,5591,0,0,0,0,0,0,0,0,0,0,0,0
867,5595,0,0,0,1,0,0,0,0,0,1,0,0
869,5604,1,0,0,0,0,0,0,0,0,0,0,0
870,5607,0,0,0,0,0,0,0,0,0,0,0,0
873,5612,0,1,0,0,0,0,0,1,0,0,0,0
874,5622,0,0,0,0,0,0,0,0,0,0,0,0
881,5666,0,1,0,0,0,0,0,1,0,0,0,0
882,5669,0,0,0,0,0,0,0,0,0,0,0,0
883,5683,0,0,0,0,1,0,0,0,0,0,0,0
884,5706,0,0,0,0,0,0,0,0,0,0,0,0
886,5708,0,0,0,0,0,0,0,0,0,0,0,0
890,5734,0,1,0,0,0,0,0,1,0,0,0,0
891,5735,0,0,0,1,0,0,0,0,0,1,0,0
892,5753,0,0,0,0,0,1,0,0,0,0,0,1
895,5765,0,1,0,0,0,0,0,1,0,0,0,0
897,5777,0,0,0,0,0,0,0,0,0,0,0,0
901,5794,0,0,0,0,0,0,0,0,0,0,0,0
902,5802,0,0,0,0,0,0,0,0,0,0,0,0
906,5826,0,1,0,0,0,0,0,1,0,0,0,0
909,5839,0,0,0,0,0,1,0,0,0,0,0,0
910,5840,0,0,0,0,0,0,0,0,0,0,0,0
913,5865,0,0,0,0,0,1,0,0,0,0,0,1
914,5868,0,0,0,0,0,1,0,0,0,0,0,1
915,5877,0,0,0,1,0,0,0,0,0,1,0,0
919,5906,0,0,0,0,0,0,0,0,0,0,0,0
922,5926,0,0,0,0,0,0,0,0,0,0,0,0
923,5933,0,0,0,0,0,1,0,0,0,0,0,1
925,5942,0,0,0,0,0,0,1,0,0,0,0,0
928,5950,0,0,0,0,0,0,0,0,0,0,0,0
929,5953,0,0,0,0,0,1,0,0,0,0,0,1
931,5977,0,0,0,0,0,0,0,0,1,0,0,0
933,5984,0,0,0,0,0,0,0,0,0,0,0,0
935,6000,0,1,0,0,0,0,0,1,0,0,0,0
940,6058,0,0,0,0,0,0,0,0,0,0,0,1
942,6069,0,0,0,1,0,0,0,0,0,1,0,0
947,6091,0,0,0,1,0,0,0,0,0,1,0,0
951,6120,0,0,0,0,0,0,0,0,0,0,0,0
953,6133,0,0,0,0,0,1,0,0,0,0,0,1
955,6153,0,1,0,0,0,0,0,1,0,0,0,0
959,6179,0,0,0,0,0,1,0,0,0,0,0,1
961,6191,0,0,0,0,0,1,0,0,0,0,0,1
964,6210,0,0,0,0,0,1,0,0,0,0,0,1
967,6231,0,0,0,0,0,1,0,0,0,0,0,1
968,6233,0,0,0,0,0,0,0,0,0,0,0,0
969,6235,0,1,0,0,0,0,0,1,0,0,0,0
970,6236,0,0,0,0,0,1,0,0,0,0,0,1
971,6238,0,0,0,0,0,0,0,0,0,0,0,0
973,6248,0,0,0,1,0,0,0,0,0,1,0,0
974,6250,0,1,0,0,0,0,0,1,0,0,0,0
975,6252,0,0,0,0,0,0,0,0,0,0,0,0
976,6258,0,0,0,0,0,0,0,0,0,0,0,0
977,6261,0,0,0,0,0,0,0,0,0,0,0,0
980,6288,0,0,0,0,0,1,0,0,0,0,0,1
984,6311,0,0,0,0,0,0,0,0,0,0,0,0
986,6342,0,0,0,1,0,0,0,0,0,1,0,0
988,6356,0,0,0,0,0,0,0,0,0,0,0,0
989,6365,0,0,0,0,0,1,0,0,0,0,0,0
993,6377,0,0,0,0,0,0,0,0,0,0,0,0
994,6384,0,0,0,0,0,0,0,0,0,0,0,1
995,6385,0,0,0,0,0,0,0,0,0,0,0,0
996,6386,0,0,0,0,0,0,0,0,0,0,0,0
998,6399,0,0,0,0,0,0,0,0,0,0,0,0
1004,6456,0,0,0,0,0,0,0,0,0,0,0,0
1005,6477,0,0,0,0,0,0,0,0,0,0,0,0
1006,6484,0,0,0,0,0,0,0,0,0,0,0,0
1007,6498,0,0,0,0,0,0,0,0,0,0,0,0
1008,6510,0,0,0,0,0,0,0,0,0,0,0,0
1011,6529,0,0,0,0,1,0,0,0,0,0,0,0
1014,6545,0,0,0,0,0,0,0,0,0,0,0,0
1016,6552,0,0,0,0,1,0,0,0,0,0,0,0
1018,6556,0,0,0,0,0,0,0,0,0,0,0,0
1023,6600,0,0,0,1,0,0,0,0,0,0,0,0
1024,6615,0,0,0,0,0,0,0,0,0,0,1,0
1026,6630,0,0,0,0,0,0,0,0,0,0,0,0
1029,6669,0,1,0,0,0,0,0,1,0,0,0,0
1032,6694,0,0,0,0,0,1,0,0,0,0,0,1
1037,6732,0,1,0,0,0,0,0,1,0,0,0,0
1038,6734,0,0,0,1,0,0,0,0,0,1,0,0
1040,6755,0,0,0,0,0,1,0,0,0,0,0,1
1041,6758,0,0,0,0,0,0,0,0,0,0,0,0
1043,6768,0,0,0,0,0,1,0,0,0,0,0,1
1044,6787,0,0,0,0,0,0,0,0,0,0,0,0
1045,6791,0,0,0,0,0,1,0,0,0,0,0,1
1047,6800,0,1,0,0,0,0,0,1,0,0,0,0
1048,6812,0,0,0,1,0,0,0,0,0,1,0,0
1051,6825,0,1,0,0,0,0,0,1,0,0,0,0
1056,6858,0,0,0,0,0,0,0,0,0,0,0,0
1058,6868,0,0,0,0,0,0,0,0,0,0,0,0
1059,6874,0,1,0,0,0,0,0,1,0,0,0,0
1062,6879,0,0,0,0,0,0,0,0,0,0,0,1
1065,6892,0,0,1,0,0,0,0,0,0,0,0,0
1068,6908,0,0,0,0,0,0,0,0,0,0,0,0
1075,6957,0,0,0,0,0,1,0,0,0,0,0,1
1076,6958,0,0,0,0,0,0,0,0,0,0,0,0
1078,6960,0,0,0,0,0,0,0,0,0,0,0,0
1080,6965,0,1,0,0,0,0,0,1,0,0,0,0
1085,7028,0,0,0,0,0,1,0,0,0,0,0,0
1087,7041,0,1,0,0,0,0,0,1,0,0,0,0
1091,7052,0,0,0,1,0,0,0,0,0,1,0,0
1094,7073,0,0,0,0,0,0,0,0,0,0,0,0
1104,7147,0,0,0,0,0,0,0,0,0,0,0,0
1109,7208,0,0,0,0,0,0,0,0,0,0,0,0
1111,7227,0,0,0,0,0,1,0,0,0,0,0,1
1116,7259,0,0,0,0,0,0,0,0,0,0,0,0
1117,7270,1,0,0,0,0,0,0,0,0,0,0,0
1118,7274,0,0,0,0,0,0,0,0,0,0,0,0
1119,7282,0,0,0,1,0,0,0,0,0,1,0,0
1123,7321,0,0,0,1,0,0,0,0,0,0,0,0
1126,7364,0,1,0,0,0,0,0,1,0,0,0,0
1127,7374,0,0,0,0,0,0,0,0,0,0,0,0
1128,7375,0,0,0,0,0,1,0,0,0,0,0,1
1134,7406,0,1,0,0,0,0,0,1,0,0,0,0
1140,7444,0,1,0,0,0,0,0,1,0,0,0,0
1142,7463,0,0,0,0,0,0,0,0,0,0,0,0
1147,7491,0,0,0,1,0,0,0,0,0,1,0,0
1148,7492,0,0,0,0,0,0,0,0,0,0,0,0
1149,7494,0,0,0,0,0,1,0,0,0,0,0,0
1150,7501,0,0,0,0,0,0,0,0,0,0,0,0
1152,7541,0,0,0,1,0,0,0,0,0,1,0,0
1156,7575,0,1,0,0,0,0,0,0,0,0,0,0
1157,7609,0,0,0,0,0,0,0,0,0,0,0,0
1163,7673,0,0,0,0,0,0,0,0,0,0,0,0
1165,7679,0,0,0,0,1,0,0,0,0,0,0,0
1166,7680,0,1,0,0,0,0,0,1,0,0,0,0
1167,7691,0,0,0,0,0,0,0,0,0,0,0,0
1169,7714,0,0,0,0,0,0,0,0,0,0,0,0
1170,7735,0,0,0,1,0,0,0,0,0,1,0,0
1173,7748,0,0,0,0,0,0,0,0,0,0,0,0
1176,7762,0,0,0,0,0,0,0,0,0,0,0,0
1186,7822,0,0,0,0,0,0,0,0,0,0,0,0
1188,7825,0,0,0,0,0,0,0,0,1,0,0,0
1189,7833,0,0,0,1,0,0,0,0,0,1,0,0
1197,7883,0,0,0,0,0,0,0,0,0,0,0,0
1199,7903,0,0,0,0,0,0,0,0,0,1,0,0
1203,7939,0,0,0,0,0,0,0,0,0,0,0,0
1205,7974,0,1,0,0,0,0,0,1,0,0,0,0
1206,7976,0,0,0,0,0,1,0,0,0,0,0,0
1208,7992,0,0,0,0,0,1,0,0,0,0,0,1
1209,7997,0,1,0,0,0,0,0,1,0,0,0,0
1210,8019,0,0,0,0,0,0,0,0,0,0,0,0
1212,8027,0,0,0,0,0,1,0,0,0,0,0,1
1216,8055,0,0,0,0,1,0,0,0,0,0,0,0
