,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
25484,177858,0,0,0,0,0,0,0,0,0,1,0,0
25527,178141,0,0,0,0,0,0,0,0,0,1,0,0
25578,178543,1,0,0,0,0,0,0,0,0,0,0,0
25591,178640,0,0,0,0,0,0,0,0,0,0,1,0
25626,178858,0,0,0,0,0,1,0,0,0,0,0,0
25728,179763,0,0,0,0,0,0,1,0,0,0,0,0
25828,180482,0,0,0,0,1,0,0,0,0,0,0,0
25850,180639,0,0,1,0,0,0,0,0,0,0,0,0
25958,181423,0,0,0,0,0,0,0,0,1,0,0,0
26408,184733,0,0,0,0,0,0,0,0,0,1,0,0
26483,185256,0,0,0,0,0,1,0,0,0,0,0,0
26678,186593,0,0,0,0,0,0,0,0,1,0,0,0
26752,187172,0,0,0,1,0,0,0,0,0,0,0,0
26808,187553,0,1,0,0,0,0,0,0,0,0,0,0
26924,188553,0,0,0,0,0,0,0,0,0,1,0,0
27237,190778,0,0,0,1,0,0,0,0,0,0,0,0
27575,193227,0,1,0,0,0,0,0,0,0,0,0,0
27585,193280,0,0,0,0,0,0,0,1,0,0,0,0
27768,194677,0,0,0,0,0,0,0,1,0,0,0,0
27837,195292,0,0,0,0,0,1,0,0,0,0,0,0
27883,195621,0,0,1,0,0,0,0,0,0,0,0,0
28020,196598,0,0,0,0,0,0,1,0,0,0,0,0
28035,196670,0,0,0,0,1,0,0,0,0,0,0,0
28146,197511,0,0,0,0,0,0,0,0,1,0,0,0
28157,197567,0,0,0,0,1,0,0,0,0,0,0,0
28266,198305,0,1,0,0,0,0,0,0,0,0,0,0
28449,199695,0,0,0,0,0,0,0,0,0,0,1,0
28491,200024,0,1,0,0,0,0,0,0,0,0,0,0
28587,200762,0,0,0,0,0,0,0,0,0,0,1,0
28995,203620,0,0,0,1,0,0,0,0,0,0,0,0
29090,204252,0,0,0,0,0,0,0,1,0,0,0,0
29133,204691,0,0,0,0,0,0,0,0,1,0,0,0
29155,204846,1,0,0,0,0,0,0,0,0,0,0,0
29217,205344,0,1,0,0,0,0,0,0,0,0,0,0
29265,205663,0,0,0,1,0,0,0,0,0,0,0,0
29288,205839,0,0,1,0,0,0,0,0,0,0,0,0
29289,205849,1,0,0,0,0,0,0,0,0,0,0,0
29345,206293,0,1,0,0,0,0,0,0,0,0,0,0
29357,206368,0,0,0,0,0,0,0,0,1,0,0,0
29607,208219,0,0,0,1,0,0,0,0,0,0,0,0
29750,209294,0,0,0,0,0,0,0,0,1,0,0,0
29856,210072,0,0,0,0,0,1,0,0,0,0,0,0
29953,210777,0,0,0,0,1,0,0,0,0,0,0,0
29993,211056,1,0,0,0,0,0,0,0,0,0,0,0
30041,211424,0,0,0,0,0,0,0,0,0,0,1,0
30114,211966,0,0,0,1,0,0,0,0,0,0,0,0
30182,212493,0,0,0,0,1,0,0,0,0,0,0,0
30241,212900,0,1,0,0,0,0,0,0,0,0,0,0
30272,213130,0,0,0,0,0,1,0,0,0,0,0,0
30487,214591,0,0,0,0,0,1,0,0,0,0,0,0
30690,216091,0,0,0,0,0,0,1,0,0,0,0,0
30851,217348,0,0,0,0,0,1,0,0,0,0,0,0
31323,220986,0,0,1,0,0,0,0,0,0,0,0,0
31403,221613,0,0,0,0,0,0,0,0,0,0,1,0
31454,221915,0,0,0,0,0,0,0,1,0,0,0,0
31517,222365,1,0,0,0,0,0,0,0,0,0,0,0
31540,222549,1,0,0,0,0,0,0,0,0,0,0,0
31607,223141,0,0,0,0,0,0,0,0,1,0,0,0
31742,223974,0,0,0,0,0,0,0,1,0,0,0,0
31755,224071,1,0,0,0,0,0,0,0,0,0,0,0
32119,226754,0,0,0,0,1,0,0,0,0,0,0,0
32367,228588,0,0,0,0,1,0,0,0,0,0,0,0
32413,229013,0,0,0,0,1,0,0,0,0,0,0,0
32506,229779,0,0,0,0,1,0,0,0,0,0,0,0
32586,230324,0,0,0,1,0,0,0,0,0,0,0,0
32648,230777,0,0,0,0,0,0,0,0,0,0,1,0
32676,230998,0,0,0,1,0,0,0,0,0,0,0,0
32971,233222,0,0,0,0,1,0,0,0,0,0,0,0
33025,233578,0,0,0,1,0,0,0,0,0,0,0,0
33036,233650,0,0,0,0,0,1,0,0,0,0,0,0
33312,235571,1,0,0,0,0,0,0,0,0,0,0,0
33524,237012,0,1,0,0,0,0,0,0,0,0,0,0
33899,239712,0,0,0,0,0,1,0,0,0,0,0,0
34016,240444,0,0,0,0,0,0,0,1,0,0,0,0
34054,240727,0,0,0,0,0,0,0,0,1,0,0,0
34343,242739,0,1,0,0,0,0,0,0,0,0,0,0
34485,243816,0,0,0,0,0,0,0,0,0,0,1,0
34579,244554,1,0,0,0,0,0,0,0,0,0,0,0
34580,244555,0,1,0,0,0,0,0,0,0,0,0,0
34626,244882,0,0,0,0,0,0,1,0,0,0,0,0
35193,249152,0,0,0,0,0,0,1,0,0,0,0,0
35330,250090,1,0,0,0,0,0,0,0,0,0,0,0
35432,250735,0,0,0,0,0,0,1,0,0,0,0,0
35467,250984,0,0,0,0,0,0,0,0,0,1,0,0
35576,251845,1,0,0,0,0,0,0,0,0,0,0,0
35775,253268,0,0,0,0,0,1,0,0,0,0,0,1
35856,253939,0,0,0,0,0,0,0,0,0,1,0,0
35868,254019,1,0,0,0,0,0,0,0,0,0,0,0
35928,254394,0,1,0,0,0,0,0,0,0,0,0,0
36095,255589,0,0,0,0,0,1,0,0,0,0,0,0
36130,255814,0,0,0,0,0,0,0,1,0,0,0,0
36267,256910,0,0,0,0,0,0,1,0,0,0,0,0
36372,257634,0,0,0,0,0,0,0,1,0,0,0,0
36456,258236,1,0,0,0,0,0,0,0,0,0,0,0
36528,258622,0,0,0,0,0,1,0,0,0,0,0,0
36649,259485,0,1,0,0,0,0,0,0,0,0,0,0
37172,263341,1,0,0,0,0,0,0,0,0,0,0,0
37546,265831,0,0,0,0,1,0,0,0,0,0,0,0
37631,266470,1,0,0,0,0,0,0,0,0,0,0,0
37990,269219,0,0,0,0,0,0,0,0,0,0,1,0
38126,270125,0,0,0,0,0,0,1,0,0,0,0,0
38141,270216,0,0,1,0,0,0,0,0,0,0,0,0
38156,270319,0,1,0,0,0,0,0,0,0,0,0,0
38189,270551,0,0,0,0,0,0,1,0,0,0,0,0
38212,270690,0,0,0,0,0,1,0,0,0,0,0,0
38459,272442,1,0,0,0,0,0,0,0,0,0,0,0
38832,274961,0,0,0,0,1,0,0,0,0,0,0,0
38846,275042,0,0,0,0,0,0,0,0,0,1,0,0
39012,276037,0,0,0,0,0,0,0,0,0,0,1,0
39367,278503,0,0,0,0,0,1,0,0,0,0,0,0
39390,278704,0,1,0,0,0,0,0,0,0,0,0,0
39783,281533,0,0,0,0,0,1,0,0,0,0,0,0
39828,281916,0,1,0,0,0,0,0,0,0,0,0,0
39842,282095,0,0,0,1,0,0,0,0,0,0,0,0
39984,283120,0,0,1,0,0,0,0,0,0,0,0,0
40227,284881,0,1,0,0,0,0,0,0,0,0,0,0
40468,286420,0,0,0,0,1,0,0,0,0,0,0,0
40474,286452,0,0,0,0,0,0,0,1,0,0,0,0
40567,287144,0,0,1,0,0,0,0,0,0,0,0,0
40770,288549,0,0,0,0,0,0,0,0,0,0,1,0
40771,288551,0,0,0,0,0,0,0,0,0,0,1,0
41099,290919,0,1,0,0,0,0,0,0,0,0,0,0
41235,291926,0,0,0,0,0,1,0,0,0,0,0,0
41481,293870,0,0,1,0,0,0,0,0,0,0,0,0
41649,295064,0,0,0,0,0,0,0,1,0,0,0,0
41899,296935,0,1,0,0,0,0,0,0,0,0,0,0
41975,297550,1,0,0,0,0,0,0,0,0,0,0,0
42218,299482,0,0,1,0,0,0,0,0,0,0,0,0
42811,304065,0,0,0,0,0,0,0,0,1,0,0,0
42949,305133,0,0,0,0,0,1,0,0,0,0,0,0
43002,305570,0,0,0,0,0,0,0,0,0,1,0,0
43178,306808,0,0,0,0,0,0,0,1,0,0,0,0
43184,306833,0,0,0,0,0,1,0,0,0,0,0,0
43438,308575,0,1,0,0,0,0,0,0,0,0,0,0
43454,308670,0,0,1,0,0,0,0,0,0,0,0,0
43567,309388,0,0,0,0,0,0,0,1,0,0,0,0
44049,312756,0,0,0,1,0,0,0,0,0,0,0,0
44578,316680,0,0,0,0,0,0,0,0,0,1,0,0
44680,317390,0,0,0,0,0,0,0,1,0,0,0,0
