,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
16065,109181,1,0,1,0,1,0,1,0,1,0,1,0
16067,109201,1,0,1,0,1,0,1,0,1,0,1,0
16069,109225,1,0,1,0,1,0,1,0,1,0,1,0
16073,109252,1,0,1,0,1,0,1,0,1,0,1,0
16119,109561,1,0,1,0,1,0,1,0,1,0,1,0
16140,109708,1,0,1,0,1,0,1,0,1,0,1,0
16157,109836,1,0,1,0,1,0,1,0,1,0,1,0
16167,109900,1,0,1,0,1,0,1,0,1,0,1,0
16186,110065,1,0,1,0,1,0,1,0,1,0,1,0
16202,110189,1,0,1,0,1,0,1,0,1,0,1,0
16203,110190,1,0,1,0,1,0,1,0,1,0,1,0
16217,110279,1,0,1,0,1,0,1,0,1,0,1,0
16219,110296,1,0,1,0,1,0,1,0,1,0,1,0
16234,110419,1,0,1,0,1,0,1,0,1,0,1,0
16280,110823,1,0,1,0,1,0,1,0,1,0,1,0
16285,110843,1,0,1,0,1,0,1,0,1,0,1,0
16289,110853,1,0,1,0,1,0,1,0,1,0,1,0
16384,111531,1,0,1,0,1,0,1,0,1,0,1,0
16414,111718,1,0,1,0,1,0,1,0,1,0,1,0
16442,111927,1,0,1,0,1,0,1,0,1,0,1,0
16460,112041,1,0,1,0,1,0,1,0,1,0,1,0
16466,112113,1,0,1,0,1,0,1,0,1,0,1,0
16481,112214,1,0,1,0,1,0,1,0,1,0,1,0
16500,112335,1,0,1,0,1,0,1,0,1,0,1,0
16504,112343,1,0,1,0,1,0,1,0,1,0,1,0
16510,112394,1,0,1,0,1,0,1,0,1,0,1,0
16519,112466,1,0,1,0,1,0,1,0,1,0,1,0
16523,112491,1,0,1,0,1,0,1,0,1,0,1,0
16555,112735,1,0,1,0,1,0,1,0,1,0,1,0
16570,112818,1,0,1,0,1,0,1,0,1,0,1,0
16575,112858,1,0,1,0,1,0,1,0,1,0,1,0
16586,112945,1,0,1,0,1,0,1,0,1,0,1,0
16612,113139,1,0,1,0,1,0,1,0,1,0,1,0
16643,113392,1,0,1,0,1,0,1,0,1,0,1,0
16656,113481,1,0,1,0,1,0,1,0,1,0,1,0
16666,113533,1,0,1,0,1,0,1,0,1,0,1,0
16691,113672,1,0,1,0,1,0,1,0,1,0,1,0
16700,113702,1,0,1,0,1,0,1,0,1,0,1,0
16711,113801,1,0,1,0,1,0,1,0,1,0,1,0
16734,113939,1,0,1,0,1,0,1,0,1,0,1,0
16742,114040,1,0,1,0,1,0,1,0,1,0,1,0
16749,114116,1,0,1,0,1,0,1,0,1,0,1,0
16750,114118,1,0,1,0,1,0,1,0,1,0,1,0
16772,114311,1,0,1,0,1,0,1,0,1,0,1,0
16795,114596,1,0,1,0,1,0,1,0,1,0,1,0
16802,114650,1,0,1,0,1,0,1,0,1,0,1,0
16838,115039,1,0,1,0,1,0,1,0,1,0,1,0
16848,115084,1,0,1,0,1,0,1,0,1,0,1,0
16876,115296,1,0,1,0,1,0,1,0,1,0,1,0
16877,115310,1,0,1,0,1,0,1,0,1,0,1,0
16904,115466,1,0,1,0,1,0,1,0,1,0,1,0
16907,115489,1,0,1,0,1,0,1,0,1,0,1,0
16917,115543,1,0,1,0,1,0,1,0,1,0,1,0
16921,115590,1,0,1,0,1,0,1,0,1,0,1,0
16924,115602,0,0,1,0,0,0,1,0,0,0,1,0
16930,115615,1,0,1,0,1,0,1,0,1,0,1,0
16935,115659,1,0,1,0,1,0,1,0,1,0,1,0
16994,116026,1,0,1,0,1,0,1,0,1,0,1,0
17006,116092,1,0,1,0,1,0,1,0,1,0,1,0
17011,116121,1,0,1,0,1,0,1,0,1,0,1,0
17017,116179,1,0,1,0,1,0,1,0,1,0,1,0
17020,116209,1,0,1,0,1,0,1,0,1,0,1,0
17024,116242,1,0,1,0,1,0,1,0,1,0,1,0
17034,116340,1,0,1,0,1,0,1,0,1,0,1,0
17036,116353,1,0,1,0,1,0,1,0,1,0,1,0
17063,116523,1,0,1,0,1,0,1,0,1,0,1,0
17081,116670,1,0,1,0,1,0,1,0,1,0,1,0
17084,116687,1,0,1,0,1,0,1,0,1,0,1,0
17095,116751,1,0,1,0,1,0,1,0,1,0,1,0
17133,116950,1,0,1,0,1,0,1,0,1,0,1,0
17143,117022,1,0,1,0,1,0,1,0,1,0,1,0
17144,117024,1,0,1,0,1,0,1,0,1,0,1,0
17145,117028,1,0,1,0,1,0,1,0,1,0,1,0
17147,117045,1,0,1,0,1,0,1,0,1,0,1,0
17155,117096,1,0,1,0,1,0,1,0,1,0,1,0
17160,117118,1,0,1,0,1,0,1,0,1,0,1,0
17171,117195,1,0,1,0,1,0,1,0,1,0,1,0
17172,117196,1,0,1,0,1,0,1,0,1,0,1,0
17185,117374,1,0,1,0,1,0,1,0,1,0,1,0
17187,117404,1,0,1,0,1,0,1,0,1,0,1,0
17192,117474,1,0,1,0,1,0,1,0,1,0,1,0
17208,117573,1,0,1,0,1,0,1,0,1,0,1,0
17210,117585,1,0,1,0,1,0,1,0,1,0,1,0
17212,117600,1,0,1,0,1,0,1,0,1,0,1,0
17216,117629,1,0,1,0,1,0,1,0,1,0,1,0
17245,117799,1,0,1,0,1,0,1,0,1,0,1,0
17249,117829,1,0,1,0,1,0,1,0,1,0,1,0
17255,117850,1,0,1,0,1,0,1,0,1,0,1,0
17257,117857,1,0,1,0,1,0,1,0,1,0,1,0
17268,117919,1,0,1,0,1,0,1,0,1,0,1,0
17272,117953,1,0,1,0,1,0,1,0,1,0,1,0
17279,118001,1,0,1,0,1,0,1,0,1,0,1,0
17283,118030,1,0,1,0,1,0,1,0,1,0,1,0
17308,118219,1,0,1,0,1,0,1,0,1,0,1,0
17309,118220,1,0,1,0,1,0,1,0,1,0,1,0
17317,118279,1,0,1,0,1,0,1,0,1,0,1,0
17318,118281,1,0,1,0,1,0,1,0,1,0,1,0
17326,118356,1,0,1,0,1,0,1,0,1,0,1,0
17328,118396,1,0,1,0,1,0,1,0,1,0,1,0
17329,118399,1,0,1,0,1,0,1,0,1,0,1,0
17335,118462,1,0,1,0,1,0,1,0,1,0,1,0
17344,118510,1,0,1,0,1,0,1,0,1,0,1,0
17347,118516,1,0,1,0,1,0,1,0,1,0,1,0
17356,118584,1,0,1,0,1,0,1,0,1,0,1,0
17366,118710,1,0,1,0,1,0,1,0,1,0,1,0
17369,118731,1,0,1,0,1,0,1,0,1,0,1,0
17392,118906,1,0,1,0,1,0,1,0,1,0,1,0
17394,118937,1,0,1,0,1,0,1,0,1,0,1,0
17396,118955,1,0,1,0,1,0,1,0,1,0,1,0
17433,119163,1,0,1,0,1,0,1,0,1,0,1,0
17442,119235,1,0,1,0,1,0,1,0,1,0,1,0
17460,119368,1,0,1,0,1,0,1,0,1,0,1,0
17461,119375,1,0,1,0,1,0,1,0,1,0,1,0
17464,119397,1,0,1,0,1,0,1,0,1,0,1,0
17465,119406,1,0,1,0,1,0,1,0,1,0,1,0
17469,119437,1,0,1,0,1,0,1,0,1,0,1,0
17486,119574,1,0,1,0,1,0,1,0,1,0,1,0
17488,119590,1,0,1,0,1,0,1,0,1,0,1,0
17490,119601,1,0,1,0,1,0,1,0,1,0,1,0
17498,119643,1,0,1,0,1,0,1,0,1,0,1,0
17506,119718,1,0,1,0,1,0,1,0,1,0,1,0
17515,119803,1,0,1,0,1,0,1,0,1,0,1,0
17528,119859,1,0,1,0,1,0,1,0,1,0,1,0
17552,120013,1,0,1,0,1,0,1,0,1,0,1,0
17574,120194,1,0,1,0,1,0,1,0,1,0,1,0
17578,120241,1,0,1,0,1,0,1,0,1,0,1,0
17587,120287,1,0,1,0,1,0,1,0,1,0,1,0
17603,120412,1,0,1,0,1,0,1,0,1,0,1,0
17634,120617,1,0,1,0,1,0,1,0,1,0,1,0
17635,120618,1,0,1,0,1,0,1,0,1,0,1,0
17649,120773,1,0,1,0,1,0,1,0,1,0,1,0
17662,120842,1,0,1,0,1,0,1,0,1,0,1,0
17671,120910,1,0,1,0,1,0,1,0,1,0,1,0
17679,120943,1,0,1,0,1,0,1,0,1,0,1,0
17697,121116,1,0,1,0,1,0,1,0,1,0,1,0
17706,121173,1,0,1,0,1,0,1,0,1,0,1,0
17711,121211,1,0,1,0,1,0,1,0,1,0,1,0
17718,121249,1,0,1,0,1,0,1,0,1,0,1,0
17731,121313,1,0,1,0,1,0,1,0,1,0,1,0
17757,121493,1,0,1,0,1,0,1,0,1,0,1,0
17779,121689,1,0,1,0,1,0,1,0,1,0,1,0
17782,121705,1,0,1,0,1,0,1,0,1,0,1,0
17788,121738,1,0,1,0,1,0,1,0,1,0,1,0
17792,121773,1,0,1,0,1,0,1,0,1,0,1,0
17803,121869,1,0,1,0,1,0,1,0,1,0,1,0
17814,121939,1,0,1,0,1,0,1,0,1,0,1,0
17832,122127,1,0,1,0,1,0,1,0,1,0,1,0
17853,122318,1,0,1,0,1,0,1,0,1,0,1,0
17855,122333,1,0,1,0,1,0,1,0,1,0,1,0
17857,122355,1,0,1,0,1,0,1,0,1,0,1,0
17871,122471,1,0,1,0,1,0,1,0,1,0,1,0
17874,122499,1,0,1,0,1,0,1,0,1,0,1,0
17880,122538,1,0,1,0,1,0,1,0,1,0,1,0
17886,122576,1,0,1,0,1,0,1,0,1,0,1,0
17890,122587,1,0,1,0,1,0,1,0,1,0,1,0
17898,122661,1,0,1,0,1,0,1,0,1,0,1,0
17908,122710,1,0,1,0,1,0,1,0,1,0,1,0
17909,122712,1,0,1,0,1,0,1,0,1,0,1,0
17910,122713,1,0,1,0,1,0,1,0,1,0,1,0
17919,122747,1,0,1,0,1,0,1,0,1,0,1,0
17920,122756,1,0,1,0,1,0,1,0,1,0,1,0
17969,123056,1,0,1,0,1,0,1,0,1,0,1,0
17974,123083,1,0,1,0,1,0,1,0,1,0,1,0
17979,123139,1,0,1,0,1,0,1,0,1,0,1,0
17987,123210,1,0,1,0,1,0,1,0,1,0,1,0
18042,123671,1,0,1,0,1,0,1,0,1,0,1,0
18055,123800,1,0,1,0,1,0,1,0,1,0,1,0
18066,123890,1,0,1,0,1,0,1,0,1,0,1,0
18073,123962,1,0,1,0,1,0,1,0,1,0,1,0
18100,124136,1,0,1,0,1,0,1,0,1,0,1,0
18119,124224,1,0,1,0,1,0,1,0,1,0,1,0
18126,124334,1,0,1,0,1,0,1,0,1,0,1,0
18184,124705,1,0,1,0,1,0,1,0,1,0,1,0
18197,124808,1,0,1,0,1,0,1,0,1,0,1,0
18202,124838,1,0,1,0,1,0,1,0,1,0,1,0
18205,124865,1,0,1,0,1,0,1,0,1,0,1,0
18206,124878,1,0,1,0,1,0,1,0,1,0,1,0
18228,125045,1,0,1,0,1,0,1,0,1,0,1,0
18242,125146,1,0,1,0,1,0,1,0,1,0,1,0
18247,125186,1,0,1,0,1,0,1,0,1,0,1,0
18253,125205,1,0,1,0,1,0,1,0,1,0,1,0
18260,125246,1,0,1,0,1,0,1,0,1,0,1,0
18263,125256,1,0,1,0,1,0,1,0,1,0,1,0
18264,125259,1,0,1,0,1,0,1,0,1,0,1,0
18265,125279,1,0,1,0,1,0,1,0,1,0,1,0
18267,125291,1,0,1,0,1,0,1,0,1,0,1,0
18288,125414,1,0,1,0,1,0,1,0,1,0,1,0
18298,125479,1,0,1,0,1,0,1,0,1,0,1,0
18304,125513,1,0,1,0,1,0,1,0,1,0,1,0
18307,125534,1,0,1,0,1,0,1,0,1,0,1,0
18313,125568,1,0,1,0,1,0,1,0,1,0,1,0
18354,125805,1,0,1,0,1,0,1,0,1,0,1,0
18364,125884,1,0,1,0,1,0,1,0,1,0,1,0
18365,125891,1,0,1,0,1,0,1,0,1,0,1,0
18367,125907,1,0,1,0,1,0,1,0,1,0,1,0
18370,125940,1,0,1,0,1,0,1,0,1,0,1,0
18373,125948,1,0,1,0,1,0,1,0,1,0,1,0
18394,126058,1,0,1,0,1,0,1,0,1,0,1,0
18403,126127,1,0,1,0,1,0,1,0,1,0,1,0
18421,126237,1,0,1,0,1,0,1,0,1,0,1,0
18450,126422,1,0,1,0,1,0,1,0,1,0,1,0
18454,126459,1,0,1,0,1,0,1,0,1,0,1,0
18461,126528,1,0,1,0,1,0,1,0,1,0,1,0
18462,126535,1,0,1,0,1,0,1,0,1,0,1,0
18465,126550,1,0,1,0,1,0,1,0,1,0,1,0
18469,126593,1,0,1,0,1,0,1,0,1,0,1,0
18482,126695,1,0,1,0,1,0,1,0,1,0,1,0
18499,126825,1,0,1,0,1,0,1,0,1,0,1,0
18515,126877,1,0,1,0,1,0,1,0,1,0,1,0
18521,126925,1,0,1,0,1,0,1,0,1,0,1,0
18525,126979,1,0,1,0,1,0,1,0,1,0,1,0
18535,127086,1,0,1,0,1,0,1,0,1,0,1,0
18571,127291,1,0,1,0,1,0,1,0,1,0,1,0
18576,127337,1,0,1,0,1,0,1,0,1,0,1,0
18583,127389,1,0,1,0,1,0,1,0,1,0,1,0
18623,127687,1,0,1,0,1,0,1,0,1,0,1,0
18643,127799,1,0,1,0,1,0,1,0,1,0,1,0
18658,127932,1,0,1,0,1,0,1,0,1,0,1,0
18667,127980,1,0,1,0,1,0,1,0,1,0,1,0
18674,128044,1,0,1,0,1,0,1,0,1,0,1,0
18676,128073,1,0,1,0,1,0,1,0,1,0,1,0
18688,128152,1,0,1,0,1,0,1,0,1,0,1,0
18695,128178,1,0,1,0,1,0,1,0,1,0,1,0
18728,128410,1,0,1,0,1,0,1,0,1,0,1,0
18729,128417,1,0,1,0,1,0,1,0,1,0,1,0
18736,128440,1,0,1,0,1,0,1,0,1,0,1,0
18737,128441,1,0,1,0,1,0,1,0,1,0,1,0
18747,128484,1,0,1,0,1,0,1,0,1,0,1,0
18768,128608,1,0,1,0,1,0,1,0,1,0,1,0
18769,128609,1,0,1,0,1,0,1,0,1,0,1,0
18771,128637,1,0,1,0,1,0,1,0,1,0,1,0
18773,128656,1,0,1,0,1,0,1,0,1,0,1,0
18774,128667,1,0,1,0,1,0,1,0,1,0,1,0
18779,128710,1,0,1,0,1,0,1,0,1,0,1,0
18793,128797,1,0,1,0,1,0,1,0,1,0,1,0
18796,128819,1,0,1,0,1,0,1,0,1,0,1,0
18799,128836,1,0,1,0,1,0,1,0,1,0,1,0
18800,128840,1,0,1,0,1,0,1,0,1,0,1,0
18826,129037,1,0,1,0,1,0,1,0,1,0,1,0
18832,129055,1,0,1,0,1,0,1,0,1,0,1,0
18837,129096,1,0,1,0,1,0,1,0,1,0,1,0
18842,129144,1,0,1,0,1,0,1,0,1,0,1,0
18855,129263,1,0,1,0,1,0,1,0,1,0,1,0
18856,129268,1,0,1,0,1,0,1,0,1,0,1,0
18885,129493,1,0,1,0,1,0,1,0,1,0,1,0
18887,129498,1,0,1,0,1,0,1,0,1,0,1,0
18910,129659,1,0,1,0,1,0,1,0,1,0,1,0
18921,129718,1,0,1,0,1,0,1,0,1,0,1,0
18935,129835,1,0,1,0,1,0,1,0,1,0,1,0
18969,130117,1,0,1,0,1,0,1,0,1,0,1,0
18970,130126,1,0,1,0,1,0,1,0,1,0,1,0
18997,130288,1,0,1,0,1,0,1,0,1,0,1,0
19007,130353,1,0,1,0,1,0,1,0,1,0,1,0
19009,130373,1,0,1,0,1,0,1,0,1,0,1,0
19017,130424,1,0,1,0,1,0,1,0,1,0,1,0
19068,130823,1,0,1,0,1,0,1,0,1,0,1,0
19071,130859,1,0,1,0,1,0,1,0,1,0,1,0
19095,131019,1,0,1,0,1,0,1,0,1,0,1,0
19112,131144,1,0,1,0,1,0,1,0,1,0,1,0
19113,131149,1,0,1,0,1,0,1,0,1,0,1,0
19121,131238,1,0,1,0,1,0,1,0,1,0,1,0
19131,131312,1,0,1,0,1,0,1,0,1,0,1,0
19137,131365,1,0,1,0,1,0,1,0,1,0,1,0
19138,131373,1,0,1,0,1,0,1,0,1,0,1,0
19150,131453,1,0,1,0,1,0,1,0,1,0,1,0
19174,131605,0,1,0,0,0,1,0,0,0,1,0,0
19196,131775,1,0,1,0,1,0,1,0,1,0,1,0
19206,131830,1,0,1,0,1,0,1,0,1,0,1,0
19231,131958,1,0,1,0,1,0,1,0,1,0,1,0
19233,131973,1,0,1,0,1,0,1,0,1,0,1,0
19249,132094,1,0,1,0,1,0,1,0,1,0,1,0
19284,132317,1,0,1,0,1,0,1,0,1,0,1,0
19301,132447,1,0,1,0,1,0,1,0,1,0,1,0
19329,132712,1,0,1,0,1,0,1,0,1,0,1,0
19333,132743,1,0,1,0,1,0,1,0,1,0,1,0
19335,132749,1,0,1,0,1,0,1,0,1,0,1,0
19342,132800,1,0,1,0,1,0,1,0,1,0,1,0
19399,133238,1,0,1,0,1,0,1,0,1,0,1,0
19404,133272,1,0,1,0,1,0,1,0,1,0,1,0
19419,133393,1,0,1,0,1,0,1,0,1,0,1,0
19440,133590,1,0,1,0,1,0,1,0,1,0,1,0
19450,133644,1,0,1,0,1,0,1,0,1,0,1,0
19462,133740,1,0,1,0,1,0,1,0,1,0,1,0
19477,133782,1,0,1,0,1,0,1,0,1,0,1,0
19478,133785,1,0,1,0,1,0,1,0,1,0,1,0
19479,133797,1,0,1,0,1,0,1,0,1,0,1,0
19493,133895,1,0,1,0,1,0,1,0,1,0,1,0
19494,133901,1,0,1,0,1,0,1,0,1,0,1,0
19495,133917,1,0,1,0,1,0,1,0,1,0,1,0
19501,133983,1,0,1,0,1,0,1,0,1,0,1,0
19511,134097,1,0,1,0,1,0,1,0,1,0,1,0
19516,134133,1,0,1,0,1,0,1,0,1,0,1,0
19517,134154,1,0,1,0,1,0,1,0,1,0,1,0
19518,134158,1,0,1,0,1,0,1,0,1,0,1,0
19519,134161,1,0,1,0,1,0,1,0,1,0,1,0
19534,134279,1,0,1,0,1,0,1,0,1,0,1,0
19537,134291,1,0,1,0,1,0,1,0,1,0,1,0
19544,134319,1,0,1,0,1,0,1,0,1,0,1,0
19573,134474,1,0,1,0,1,0,1,0,1,0,1,0
19584,134526,1,0,1,0,1,0,1,0,1,0,1,0
19606,134704,1,0,1,0,1,0,1,0,1,0,1,0
19607,134706,1,0,1,0,1,0,1,0,1,0,1,0
19621,134840,1,0,1,0,1,0,1,0,1,0,1,0
19637,134963,1,0,1,0,1,0,1,0,1,0,1,0
19649,135051,1,0,1,0,1,0,1,0,1,0,1,0
19661,135143,1,0,1,0,1,0,1,0,1,0,1,0
19662,135153,1,0,1,0,1,0,1,0,1,0,1,0
19669,135226,1,0,1,0,1,0,1,0,1,0,1,0
19681,135277,1,0,1,0,1,0,1,0,1,0,1,0
19687,135362,1,0,1,0,1,0,1,0,1,0,1,0
19696,135416,1,0,1,0,1,0,1,0,1,0,1,0
19705,135469,1,0,1,0,1,0,1,0,1,0,1,0
19709,135484,1,0,1,0,1,0,1,0,1,0,1,0
19731,135639,1,0,1,0,1,0,1,0,1,0,1,0
19739,135684,1,0,1,0,1,0,1,0,1,0,1,0
19751,135767,1,0,1,0,1,0,1,0,1,0,1,0
19766,135873,1,0,1,0,1,0,1,0,1,0,1,0
19775,136003,1,0,1,0,1,0,1,0,1,0,1,0
19799,136190,1,0,1,0,1,0,1,0,1,0,1,0
19825,136392,1,0,1,0,1,0,1,0,1,0,1,0
19832,136435,1,0,1,0,1,0,1,0,1,0,1,0
19858,136672,1,0,1,0,1,0,1,0,1,0,1,0
19865,136757,1,0,1,0,1,0,1,0,1,0,1,0
19868,136763,1,0,1,0,1,0,1,0,1,0,1,0
19876,136820,1,0,1,0,1,0,1,0,1,0,1,0
19889,136937,1,0,1,0,1,0,1,0,1,0,1,0
19894,136975,1,0,1,0,1,0,1,0,1,0,1,0
19947,137342,0,0,0,1,0,0,0,1,0,0,0,1
19955,137406,1,0,1,0,1,0,1,0,1,0,1,0
20003,137732,1,0,1,0,1,0,1,0,1,0,1,0
20065,138225,1,0,1,0,1,0,1,0,1,0,1,0
20076,138352,1,0,1,0,1,0,1,0,1,0,1,0
20136,138802,1,0,1,0,1,0,1,0,1,0,1,0
20155,138924,1,0,1,0,1,0,1,0,1,0,1,0
20157,138929,1,0,1,0,1,0,1,0,1,0,1,0
20158,138930,1,0,1,0,1,0,1,0,1,0,1,0
20169,139035,1,0,1,0,1,0,1,0,1,0,1,0
20180,139163,1,0,1,0,1,0,1,0,1,0,1,0
20190,139235,1,0,1,0,1,0,1,0,1,0,1,0
20197,139263,1,0,1,0,1,0,1,0,1,0,1,0
20229,139534,1,0,1,0,1,0,1,0,1,0,1,0
20235,139555,1,0,1,0,1,0,1,0,1,0,1,0
20243,139647,1,0,1,0,1,0,1,0,1,0,1,0
20249,139692,1,0,1,0,1,0,1,0,1,0,1,0
20253,139732,1,0,1,0,1,0,1,0,1,0,1,0
20257,139772,1,0,1,0,1,0,1,0,1,0,1,0
20274,139895,1,0,1,0,1,0,1,0,1,0,1,0
20279,139926,1,0,1,0,1,0,1,0,1,0,1,0
20298,140054,1,0,1,0,1,0,1,0,1,0,1,0
20302,140092,1,0,1,0,1,0,1,0,1,0,1,0
20304,140168,1,0,1,0,1,0,1,0,1,0,1,0
20330,140433,1,0,1,0,1,0,1,0,1,0,1,0
20342,140547,1,0,1,0,1,0,1,0,1,0,1,0
20355,140625,1,0,1,0,1,0,1,0,1,0,1,0
20377,140736,1,0,1,0,1,0,1,0,1,0,1,0
20407,140920,1,0,1,0,1,0,1,0,1,0,1,0
20409,140940,1,0,1,0,1,0,1,0,1,0,1,0
20412,140950,1,0,1,0,1,0,1,0,1,0,1,0
20419,140983,1,0,1,0,1,0,1,0,1,0,1,0
20425,141031,1,0,1,0,1,0,1,0,1,0,1,0
20432,141063,1,0,1,0,1,0,1,0,1,0,1,0
20463,141293,1,0,1,0,1,0,1,0,1,0,1,0
20474,141399,1,0,1,0,1,0,1,0,1,0,1,0
20475,141408,1,0,1,0,1,0,1,0,1,0,1,0
20480,141435,1,0,1,0,1,0,1,0,1,0,1,0
20488,141542,1,0,1,0,1,0,1,0,1,0,1,0
20498,141590,1,0,1,0,1,0,1,0,1,0,1,0
20503,141617,1,0,1,0,1,0,1,0,1,0,1,0
20508,141636,1,0,1,0,1,0,1,0,1,0,1,0
20510,141650,1,0,1,0,1,0,1,0,1,0,1,0
20517,141691,1,0,1,0,1,0,1,0,1,0,1,0
20543,141892,1,0,1,0,1,0,1,0,1,0,1,0
20547,141907,1,0,1,0,1,0,1,0,1,0,1,0
20558,141948,1,0,1,0,1,0,1,0,1,0,1,0
20567,142030,1,0,1,0,1,0,1,0,1,0,1,0
20568,142035,1,0,1,0,1,0,1,0,1,0,1,0
20572,142085,1,0,1,0,1,0,1,0,1,0,1,0
20629,142487,1,0,1,0,1,0,1,0,1,0,1,0
20635,142534,1,0,1,0,1,0,1,0,1,0,1,0
20651,142670,1,0,1,0,1,0,1,0,1,0,1,0
20672,142802,1,0,1,0,1,0,1,0,1,0,1,0
20687,142919,1,0,1,0,1,0,1,0,1,0,1,0
20692,142943,1,0,1,0,1,0,1,0,1,0,1,0
20701,142980,1,0,1,0,1,0,1,0,1,0,1,0
20705,143011,1,0,1,0,1,0,1,0,1,0,1,0
20708,143032,0,0,0,1,0,0,0,1,0,0,0,1
20719,143125,1,0,1,0,1,0,1,0,1,0,1,0
20730,143190,1,0,1,0,1,0,1,0,1,0,1,0
20749,143280,1,0,1,0,1,0,1,0,1,0,1,0
20755,143374,1,0,1,0,1,0,1,0,1,0,1,0
20759,143398,1,0,1,0,1,0,1,0,1,0,1,0
20767,143459,1,0,1,0,1,0,1,0,1,0,1,0
20771,143500,1,0,1,0,1,0,1,0,1,0,1,0
20775,143521,1,0,1,0,1,0,1,0,1,0,1,0
20777,143527,1,0,1,0,1,0,1,0,1,0,1,0
20813,143829,1,0,1,0,1,0,1,0,1,0,1,0
20824,143888,1,0,1,0,1,0,1,0,1,0,1,0
20833,143971,1,0,1,0,1,0,1,0,1,0,1,0
20842,144021,1,0,1,0,1,0,1,0,1,0,1,0
20884,144323,1,0,1,0,1,0,1,0,1,0,1,0
20892,144366,1,0,1,0,1,0,1,0,1,0,1,0
20895,144400,1,0,1,0,1,0,1,0,1,0,1,0
20898,144442,1,0,1,0,1,0,1,0,1,0,1,0
20909,144536,1,0,1,0,1,0,1,0,1,0,1,0
20928,144690,1,0,1,0,1,0,1,0,1,0,1,0
20933,144714,1,0,1,0,1,0,1,0,1,0,1,0
20939,144784,1,0,1,0,1,0,1,0,1,0,1,0
20940,144787,1,0,1,0,1,0,1,0,1,0,1,0
20958,144926,1,0,1,0,1,0,1,0,1,0,1,0
20967,144999,1,0,1,0,1,0,1,0,1,0,1,0
20973,145043,1,0,1,0,1,0,1,0,1,0,1,0
20974,145049,1,0,1,0,1,0,1,0,1,0,1,0
20976,145058,1,0,1,0,1,0,1,0,1,0,1,0
20981,145095,1,0,1,0,1,0,1,0,1,0,1,0
20997,145201,1,0,1,0,1,0,1,0,1,0,1,0
21000,145210,1,0,1,0,1,0,1,0,1,0,1,0
21006,145258,1,0,1,0,1,0,1,0,1,0,1,0
21015,145298,1,0,1,0,1,0,1,0,1,0,1,0
21022,145335,1,0,1,0,1,0,1,0,1,0,1,0
21026,145347,1,0,1,0,1,0,1,0,1,0,1,0
21029,145402,1,0,1,0,1,0,1,0,1,0,1,0
21033,145423,1,0,1,0,1,0,1,0,1,0,1,0
21036,145448,1,0,1,0,1,0,1,0,1,0,1,0
21057,145604,1,0,1,0,1,0,1,0,1,0,1,0
21059,145617,1,0,1,0,1,0,1,0,1,0,1,0
21080,145748,1,0,1,0,1,0,1,0,1,0,1,0
21093,145843,1,0,1,0,1,0,1,0,1,0,1,0
21098,145894,1,0,1,0,1,0,1,0,1,0,1,0
21100,145898,1,0,1,0,1,0,1,0,1,0,1,0
21102,145955,1,0,1,0,1,0,1,0,1,0,1,0
21109,146000,1,0,1,0,1,0,1,0,1,0,1,0
21111,146018,1,0,1,0,1,0,1,0,1,0,1,0
21149,146324,1,0,1,0,1,0,1,0,1,0,1,0
21169,146494,1,0,1,0,1,0,1,0,1,0,1,0
21171,146501,1,0,1,0,1,0,1,0,1,0,1,0
21172,146514,1,0,1,0,1,0,1,0,1,0,1,0
21173,146516,1,0,1,0,1,0,1,0,1,0,1,0
21176,146530,1,0,1,0,1,0,1,0,1,0,1,0
21178,146534,1,0,1,0,1,0,1,0,1,0,1,0
21234,147016,1,0,1,0,1,0,1,0,1,0,1,0
21253,147148,1,0,1,0,1,0,1,0,1,0,1,0
21256,147166,1,0,1,0,1,0,1,0,1,0,1,0
21276,147348,1,0,1,0,1,0,1,0,1,0,1,0
21277,147360,1,0,1,0,1,0,1,0,1,0,1,0
21284,147391,1,0,1,0,1,0,1,0,1,0,1,0
21300,147519,1,0,1,0,1,0,1,0,1,0,1,0
21309,147583,1,0,1,0,1,0,1,0,1,0,1,0
21327,147729,1,0,1,0,1,0,1,0,1,0,1,0
21362,147984,1,0,1,0,1,0,1,0,1,0,1,0
21367,148034,1,0,1,0,1,0,1,0,1,0,1,0
21376,148092,1,0,1,0,1,0,1,0,1,0,1,0
21398,148266,0,0,0,1,0,0,0,1,0,0,0,1
21422,148427,1,0,1,0,1,0,1,0,1,0,1,0
21432,148507,1,0,1,0,1,0,1,0,1,0,1,0
21437,148539,1,0,1,0,1,0,1,0,1,0,1,0
21445,148636,1,0,1,0,1,0,1,0,1,0,1,0
21476,148873,1,0,1,0,1,0,1,0,1,0,1,0
21479,148889,1,0,1,0,1,0,1,0,1,0,1,0
21495,149043,1,0,1,0,1,0,1,0,1,0,1,0
21503,149116,1,0,1,0,1,0,1,0,1,0,1,0
21514,149238,1,0,1,0,1,0,1,0,1,0,1,0
21533,149379,1,0,1,0,1,0,1,0,1,0,1,0
21537,149398,1,0,1,0,1,0,1,0,1,0,1,0
21572,149645,1,0,1,0,1,0,1,0,1,0,1,0
