,ID,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
24479,170719,0,1,0,0,1,0,0,1,0,0,1,0
24483,170735,1,0,1,0,1,0,1,0,1,0,1,0
24487,170759,1,0,1,0,1,0,1,0,1,0,1,0
24488,170760,1,0,1,0,1,0,1,0,1,0,1,0
24489,170779,0,0,0,1,0,0,0,1,0,0,0,1
24490,170782,1,0,1,0,1,0,1,0,1,0,1,0
24492,170794,1,0,1,0,1,0,1,0,1,0,1,0
24493,170799,1,0,0,0,1,0,0,0,1,0,0,0
24498,170836,1,0,1,0,1,0,1,0,1,0,1,0
24499,170842,1,0,1,0,1,0,1,0,1,0,1,0
24501,170875,0,0,1,0,0,0,1,0,0,0,1,0
24502,170890,1,0,1,0,1,0,1,0,1,0,1,0
24503,170895,0,0,0,1,0,0,0,1,0,0,0,1
24504,170900,0,0,1,0,0,1,0,0,1,0,0,1
24509,170954,1,0,0,0,1,0,0,0,1,0,0,0
24510,170970,1,0,1,0,1,0,1,0,1,0,1,0
24512,170992,0,0,1,0,0,0,1,0,0,0,1,0
24513,170997,1,0,1,0,1,0,1,0,1,0,1,0
24517,171036,1,0,0,0,1,0,0,0,1,0,0,0
24518,171044,1,0,1,0,1,0,1,0,1,0,1,0
24519,171059,0,0,0,1,0,0,0,1,0,0,0,1
24520,171061,0,0,0,1,0,0,0,1,0,0,0,1
24521,171063,1,0,1,0,1,0,1,0,1,0,1,0
24523,171073,1,0,1,0,1,0,1,0,1,0,1,0
24524,171082,1,0,0,1,0,0,1,0,0,1,0,0
24527,171086,1,0,1,0,1,0,1,0,1,0,1,0
24533,171153,1,0,1,0,1,0,1,0,1,0,1,0
24537,171164,1,0,1,0,1,0,1,0,1,0,1,0
24539,171181,0,0,0,1,0,0,0,1,0,0,0,1
24542,171208,1,0,1,0,1,0,1,0,1,0,1,0
24545,171223,0,1,0,0,0,1,0,0,0,1,0,0
24546,171227,1,0,1,0,1,0,1,0,1,0,1,0
24549,171231,0,0,0,0,1,0,0,0,1,0,0,0
24550,171238,0,0,1,0,0,1,0,0,1,0,0,1
24556,171279,0,0,0,0,1,0,0,0,1,0,0,0
24557,171300,1,0,0,0,1,0,0,0,1,0,0,0
24559,171322,1,0,1,0,1,0,1,0,1,0,1,0
24560,171340,0,0,1,0,0,0,1,0,0,0,1,0
24568,171417,1,0,1,0,1,0,1,0,1,0,1,0
24569,171419,0,0,1,0,0,0,1,0,0,0,1,0
24570,171434,1,0,1,0,1,0,1,0,1,0,1,0
24573,171466,0,0,1,0,0,0,1,0,0,0,1,0
24576,171471,0,1,0,0,0,1,0,0,0,1,0,0
24577,171473,0,0,1,0,0,0,1,0,0,0,1,0
24579,171504,1,0,1,0,1,0,1,0,1,0,1,0
24581,171518,1,0,1,0,1,0,1,0,1,0,1,0
24582,171519,1,0,1,0,1,0,1,0,1,0,1,0
24587,171564,1,0,1,0,1,0,1,0,1,0,1,0
24588,171566,0,1,0,0,1,0,0,1,0,0,1,0
24589,171576,1,0,1,0,1,0,1,0,1,0,1,0
24592,171638,0,0,0,0,1,0,0,0,1,0,0,0
24593,171642,0,0,0,1,0,0,0,1,0,0,0,1
24594,171694,1,0,0,0,1,0,0,0,1,0,0,0
24595,171697,1,0,1,0,1,0,1,0,1,0,1,0
24597,171717,1,0,1,0,1,0,1,0,1,0,1,0
24598,171723,0,0,1,0,0,0,1,0,0,0,1,0
24599,171727,0,1,0,0,0,1,0,0,0,1,0,0
24603,171751,1,0,1,0,1,0,1,0,1,0,1,0
24605,171766,1,0,1,0,1,0,1,0,1,0,1,0
24606,171776,0,1,0,0,1,0,0,1,0,0,1,0
24607,171777,1,0,1,0,1,0,1,0,1,0,1,0
24608,171783,0,0,0,0,1,0,0,0,1,0,0,0
24610,171794,1,0,1,0,1,0,1,0,1,0,1,0
24612,171819,0,0,0,1,0,0,0,1,0,0,0,1
24614,171840,0,0,0,1,0,0,0,1,0,0,0,1
24620,171885,0,0,1,0,0,1,0,0,1,0,0,1
24621,171888,1,0,1,0,1,0,1,0,1,0,1,0
24622,171892,1,0,0,0,1,0,0,0,1,0,0,0
24626,171922,0,0,0,1,0,0,0,1,0,0,0,1
24630,171950,0,0,1,0,0,0,1,0,0,0,1,0
24633,171969,1,0,1,0,1,0,1,0,1,0,1,0
24634,171977,0,0,0,1,0,0,0,1,0,0,0,1
24636,171987,1,0,1,0,1,0,1,0,1,0,1,0
24638,171990,1,0,0,1,0,0,1,0,0,1,0,0
24640,172005,1,0,0,1,0,0,1,0,0,1,0,0
24642,172009,1,0,1,0,1,0,1,0,1,0,1,0
24644,172015,0,0,1,0,0,0,1,0,0,0,1,0
24645,172022,1,0,1,0,1,0,1,0,1,0,1,0
24646,172026,0,0,1,0,0,0,1,0,0,0,1,0
24648,172032,0,0,1,0,0,1,0,0,1,0,0,1
24649,172035,1,0,1,0,1,0,1,0,1,0,1,0
24652,172040,1,0,1,0,1,0,1,0,1,0,1,0
24653,172045,0,0,1,0,0,0,1,0,0,0,1,0
24656,172053,0,0,0,0,1,0,0,0,1,0,0,0
24662,172103,0,1,0,0,1,0,0,1,0,0,1,0
24664,172112,1,0,0,0,1,0,0,0,1,0,0,0
24666,172117,1,0,1,0,1,0,1,0,1,0,1,0
24667,172120,0,0,1,0,0,0,1,0,0,0,1,0
24668,172131,0,1,0,0,1,0,0,1,0,0,1,0
24670,172142,1,0,1,0,1,0,1,0,1,0,1,0
24675,172167,0,0,0,1,0,0,0,1,0,0,0,1
24678,172183,0,1,0,0,0,1,0,0,0,1,0,0
24683,172215,1,0,1,0,1,0,1,0,1,0,1,0
24684,172223,0,1,0,0,0,1,0,0,0,1,0,0
24685,172229,1,0,1,0,1,0,1,0,1,0,1,0
24690,172275,0,0,1,0,0,0,1,0,0,0,1,0
24691,172279,0,0,0,0,1,0,0,0,1,0,0,0
24692,172291,1,0,1,0,1,0,1,0,1,0,1,0
24693,172295,0,0,0,1,0,0,0,1,0,0,0,1
24694,172303,0,1,0,0,0,1,0,0,0,1,0,0
24695,172310,0,0,0,1,0,0,0,1,0,0,0,1
24698,172321,1,0,1,0,1,0,1,0,1,0,1,0
24699,172322,0,0,0,1,0,0,0,1,0,0,0,1
24700,172324,1,0,1,0,1,0,1,0,1,0,1,0
24704,172342,1,0,0,0,1,0,0,0,1,0,0,0
24708,172358,0,0,1,0,0,0,1,0,0,0,1,0
24709,172365,0,0,0,0,1,0,0,0,1,0,0,0
24713,172394,0,0,0,0,1,0,0,0,1,0,0,0
24714,172399,1,0,1,0,1,0,1,0,1,0,1,0
24718,172435,1,0,1,0,1,0,1,0,1,0,1,0
24719,172445,1,0,1,0,1,0,1,0,1,0,1,0
24721,172451,0,0,1,0,0,1,0,0,1,0,0,1
24722,172453,1,0,1,0,1,0,1,0,1,0,1,0
24724,172462,1,0,1,0,1,0,1,0,1,0,1,0
24725,172466,0,0,1,0,0,1,0,0,1,0,0,1
24727,172473,0,1,0,0,0,1,0,0,0,1,0,0
24730,172503,1,0,1,0,1,0,1,0,1,0,1,0
24731,172506,1,0,1,0,1,0,1,0,1,0,1,0
24733,172580,1,0,1,0,1,0,1,0,1,0,1,0
24734,172584,1,0,1,0,1,0,1,0,1,0,1,0
24736,172594,1,0,1,0,1,0,1,0,1,0,1,0
24737,172596,1,0,1,0,1,0,1,0,1,0,1,0
24739,172611,1,0,1,0,1,0,1,0,1,0,1,0
24741,172641,1,0,1,0,1,0,1,0,1,0,1,0
24744,172652,1,0,0,0,1,0,0,0,1,0,0,0
24746,172665,1,0,1,0,1,0,1,0,1,0,1,0
24747,172670,1,0,1,0,1,0,1,0,1,0,1,0
24748,172676,0,1,0,0,0,1,0,0,0,1,0,0
24760,172788,0,0,1,0,0,1,0,0,1,0,0,1
24763,172800,1,0,0,0,1,0,0,0,1,0,0,0
24765,172817,0,0,0,1,0,0,0,1,0,0,0,1
24766,172821,0,1,0,0,0,1,0,0,0,1,0,0
24767,172832,1,0,1,0,1,0,1,0,1,0,1,0
24768,172839,0,0,0,1,0,0,0,1,0,0,0,1
24773,172881,1,0,1,0,1,0,1,0,1,0,1,0
24777,172899,1,0,1,0,1,0,1,0,1,0,1,0
24778,172903,0,0,0,1,0,0,0,1,0,0,0,1
24780,172918,0,0,0,0,1,0,0,0,1,0,0,0
24781,172924,0,0,1,0,0,0,1,0,0,0,1,0
24784,172931,0,1,0,0,0,1,0,0,0,1,0,0
24785,172940,0,0,1,0,0,0,1,0,0,0,1,0
24790,173005,0,0,0,1,0,0,0,1,0,0,0,1
24792,173012,1,0,0,0,1,0,0,0,1,0,0,0
24794,173019,1,0,0,0,1,0,0,0,1,0,0,0
24800,173079,0,0,0,1,0,0,0,1,0,0,0,1
24802,173122,1,0,1,0,1,0,1,0,1,0,1,0
24805,173136,1,0,1,0,1,0,1,0,1,0,1,0
24809,173164,0,0,1,0,0,0,1,0,0,0,1,0
24811,173183,1,0,1,0,1,0,1,0,1,0,1,0
24813,173188,0,0,1,0,0,1,0,0,1,0,0,1
24814,173191,1,0,0,0,1,0,0,0,1,0,0,0
24815,173192,0,0,1,0,0,0,1,0,0,0,1,0
24831,173347,0,1,0,0,0,1,0,0,0,1,0,0
24832,173357,1,0,1,0,1,0,1,0,1,0,1,0
24833,173358,0,0,0,1,0,0,0,1,0,0,0,1
24838,173421,0,0,1,0,0,0,1,0,0,0,1,0
24843,173451,1,0,1,0,1,0,1,0,1,0,1,0
24849,173500,0,0,1,0,0,0,1,0,0,0,1,0
24850,173505,1,0,1,0,1,0,1,0,1,0,1,0
24851,173510,1,0,1,0,1,0,1,0,1,0,1,0
24859,173554,0,0,1,0,0,1,0,0,1,0,0,1
24860,173563,0,0,0,0,1,0,0,0,1,0,0,0
24865,173616,1,0,1,0,1,0,1,0,1,0,1,0
24867,173640,1,0,0,0,1,0,0,0,1,0,0,0
24870,173657,1,0,0,0,1,0,0,0,1,0,0,0
24872,173668,0,0,1,0,0,0,1,0,0,0,1,0
24873,173669,1,0,0,0,1,0,0,0,1,0,0,0
24874,173677,0,0,1,0,0,1,0,0,1,0,0,1
24877,173717,0,0,1,0,0,0,1,0,0,0,1,0
24878,173724,0,0,0,0,1,0,0,0,1,0,0,0
24880,173736,1,0,1,0,1,0,1,0,1,0,1,0
24881,173745,1,0,1,0,1,0,1,0,1,0,1,0
24883,173764,1,0,1,0,1,0,1,0,1,0,1,0
24884,173791,1,0,1,0,1,0,1,0,1,0,1,0
24886,173806,0,0,1,0,0,0,1,0,0,0,1,0
24888,173813,0,1,0,0,0,1,0,0,0,1,0,0
24893,173843,1,0,1,0,1,0,1,0,1,0,1,0
24894,173848,1,0,1,0,1,0,1,0,1,0,1,0
24895,173854,1,0,1,0,1,0,1,0,1,0,1,0
24904,173893,0,0,1,0,0,1,0,0,1,0,0,1
24905,173894,1,0,0,0,1,0,0,0,1,0,0,0
24909,173919,1,0,1,0,1,0,1,0,1,0,1,0
24912,173940,1,0,0,1,0,0,1,0,0,1,0,0
24913,173941,0,0,0,1,0,0,0,1,0,0,0,1
24915,173958,1,0,0,1,0,0,1,0,0,1,0,0
24921,173993,0,1,0,0,1,0,0,1,0,0,1,0
24922,174022,0,0,1,0,0,0,1,0,0,0,1,0
24933,174072,1,0,1,0,1,0,1,0,1,0,1,0
24934,174077,1,0,1,0,1,0,1,0,1,0,1,0
24935,174080,0,0,0,0,1,0,0,0,1,0,0,0
24936,174084,1,0,0,0,1,0,0,0,1,0,0,0
24938,174095,0,0,0,1,0,0,0,1,0,0,0,1
24940,174102,1,0,1,0,1,0,1,0,1,0,1,0
24948,174159,0,1,0,0,0,1,0,0,0,1,0,0
24949,174160,1,0,1,0,1,0,1,0,1,0,1,0
24951,174171,1,0,1,0,1,0,1,0,1,0,1,0
24953,174176,0,0,1,0,0,0,1,0,0,0,1,0
24955,174198,1,0,0,0,1,0,0,0,1,0,0,0
24961,174231,1,0,1,0,1,0,1,0,1,0,1,0
24964,174241,0,0,0,1,0,0,0,1,0,0,0,1
24965,174242,1,0,1,0,1,0,1,0,1,0,1,0
24969,174257,0,1,0,0,0,1,0,0,0,1,0,0
24972,174272,1,0,1,0,1,0,1,0,1,0,1,0
24979,174312,1,0,0,0,1,0,0,0,1,0,0,0
24982,174348,0,1,0,0,1,0,0,1,0,0,1,0
24983,174360,1,0,1,0,1,0,1,0,1,0,1,0
24984,174377,1,0,0,1,0,0,1,0,0,1,0,0
24990,174415,0,1,0,0,0,1,0,0,0,1,0,0
24998,174475,1,0,1,0,1,0,1,0,1,0,1,0
25000,174512,0,0,1,0,0,0,1,0,0,0,1,0
25002,174519,1,0,1,0,1,0,1,0,1,0,1,0
25004,174531,1,0,1,0,1,0,1,0,1,0,1,0
25005,174541,0,0,1,0,0,0,1,0,0,0,1,0
25009,174575,1,0,0,0,1,0,0,0,1,0,0,0
25010,174577,0,1,0,0,0,1,0,0,0,1,0,0
25021,174632,1,0,1,0,1,0,1,0,1,0,1,0
25025,174645,0,0,0,1,0,0,0,1,0,0,0,1
25026,174653,1,0,1,0,1,0,1,0,1,0,1,0
25031,174708,1,0,1,0,1,0,1,0,1,0,1,0
25032,174709,0,1,0,0,0,1,0,0,0,1,0,0
25036,174743,1,0,1,0,1,0,1,0,1,0,1,0
25040,174837,1,0,1,0,1,0,1,0,1,0,1,0
25041,174841,1,0,1,0,1,0,1,0,1,0,1,0
25043,174847,0,1,0,0,0,1,0,0,0,1,0,0
25044,174855,1,0,1,0,1,0,1,0,1,0,1,0
25051,174912,1,0,1,0,1,0,1,0,1,0,1,0
25056,174948,1,0,1,0,1,0,1,0,1,0,1,0
25057,174952,0,0,1,0,0,1,0,0,1,0,0,1
25059,174956,0,0,0,0,1,0,0,0,1,0,0,0
25061,174962,0,0,0,0,1,0,0,0,1,0,0,0
25063,174972,1,0,1,0,1,0,1,0,1,0,1,0
25067,175000,1,0,1,0,1,0,1,0,1,0,1,0
25069,175004,1,0,1,0,1,0,1,0,1,0,1,0
25071,175017,1,0,0,0,1,0,0,0,1,0,0,0
25076,175059,0,1,0,0,0,1,0,0,0,1,0,0
25077,175065,1,0,0,0,1,0,0,0,1,0,0,0
25088,175098,1,0,1,0,1,0,1,0,1,0,1,0
25089,175115,1,0,1,0,1,0,1,0,1,0,1,0
25090,175170,0,0,0,1,0,0,0,1,0,0,0,1
25091,175182,1,0,1,0,1,0,1,0,1,0,1,0
25092,175187,0,0,0,1,0,0,0,1,0,0,0,1
25094,175200,0,0,1,0,0,0,1,0,0,0,1,0
25097,175235,0,0,1,0,0,0,1,0,0,0,1,0
25099,175248,0,0,0,0,1,0,0,0,1,0,0,0
25100,175254,1,0,0,0,1,0,0,0,1,0,0,0
25108,175292,1,0,1,0,1,0,1,0,1,0,1,0
25110,175297,1,0,0,1,0,0,1,0,0,1,0,0
25113,175302,0,0,0,1,0,0,0,1,0,0,0,1
25115,175312,1,0,0,0,1,0,0,0,1,0,0,0
25116,175322,1,0,1,0,1,0,1,0,1,0,1,0
25117,175329,1,0,1,0,1,0,1,0,1,0,1,0
25118,175333,0,0,0,0,1,0,0,0,1,0,0,0
25119,175342,0,1,0,0,1,0,0,1,0,0,1,0
25123,175368,1,0,1,0,1,0,1,0,1,0,1,0
25125,175375,1,0,1,0,1,0,1,0,1,0,1,0
25134,175439,1,0,1,0,1,0,1,0,1,0,1,0
25135,175440,0,0,0,1,0,0,0,1,0,0,0,1
25139,175462,0,0,0,1,0,0,0,1,0,0,0,1
25141,175484,0,1,0,0,1,0,0,1,0,0,1,0
25143,175487,0,1,0,0,0,1,0,0,0,1,0,0
25145,175496,1,0,1,0,1,0,1,0,1,0,1,0
25148,175528,1,0,1,0,1,0,1,0,1,0,1,0
25149,175534,0,0,1,0,0,1,0,0,1,0,0,1
25151,175539,0,0,1,0,0,1,0,0,1,0,0,1
25152,175542,0,0,1,0,0,0,1,0,0,0,1,0
25155,175585,1,0,1,0,1,0,1,0,1,0,1,0
25162,175625,1,0,0,0,1,0,0,0,1,0,0,0
25163,175638,0,0,0,1,0,0,0,1,0,0,0,1
25164,175639,0,0,1,0,0,1,0,0,1,0,0,1
25165,175640,0,0,0,0,1,0,0,0,1,0,0,0
25166,175642,1,0,1,0,1,0,1,0,1,0,1,0
25167,175644,1,0,1,0,1,0,1,0,1,0,1,0
25170,175686,0,0,1,0,0,1,0,0,1,0,0,1
25172,175748,1,0,0,0,1,0,0,0,1,0,0,0
25174,175757,1,0,0,1,0,0,1,0,0,1,0,0
25180,175808,1,0,0,0,1,0,0,0,1,0,0,0
25185,175845,0,1,0,0,0,1,0,0,0,1,0,0
25186,175846,0,0,0,1,0,0,0,1,0,0,0,1
25187,175853,0,0,1,0,0,1,0,0,1,0,0,1
25189,175864,1,0,0,0,1,0,0,0,1,0,0,0
25192,175881,1,0,0,0,1,0,0,0,1,0,0,0
25194,175885,0,1,0,0,0,1,0,0,0,1,0,0
25196,175899,0,1,0,0,0,1,0,0,0,1,0,0
25197,175902,1,0,1,0,1,0,1,0,1,0,1,0
25200,175917,0,1,0,0,0,1,0,0,0,1,0,0
25203,175939,1,0,1,0,1,0,1,0,1,0,1,0
25204,175943,1,0,1,0,1,0,1,0,1,0,1,0
25212,175996,1,0,1,0,1,0,1,0,1,0,1,0
25213,175999,0,0,0,0,1,0,0,0,1,0,0,0
25214,176007,1,0,1,0,1,0,1,0,1,0,1,0
25215,176012,0,1,0,0,0,1,0,0,0,1,0,0
25217,176028,1,0,1,0,1,0,1,0,1,0,1,0
25219,176030,0,0,0,1,0,0,0,1,0,0,0,1
25220,176050,0,0,0,0,1,0,0,0,1,0,0,0
25222,176053,1,0,0,1,0,0,1,0,0,1,0,0
25225,176085,1,0,1,0,1,0,1,0,1,0,1,0
25228,176089,0,0,0,1,0,0,0,1,0,0,0,1
25230,176100,0,1,0,0,0,1,0,0,0,1,0,0
25233,176126,1,0,1,0,1,0,1,0,1,0,1,0
25238,176186,0,1,0,0,1,0,0,1,0,0,1,0
25239,176194,1,0,1,0,1,0,1,0,1,0,1,0
25240,176197,1,0,0,0,1,0,0,0,1,0,0,0
25243,176230,1,0,1,0,1,0,1,0,1,0,1,0
25244,176234,1,0,1,0,1,0,1,0,1,0,1,0
25245,176253,0,0,1,0,0,1,0,0,1,0,0,1
25246,176259,0,0,1,0,0,0,1,0,0,0,1,0
25248,176273,0,1,0,0,0,1,0,0,0,1,0,0
25251,176288,1,0,1,0,1,0,1,0,1,0,1,0
25252,176289,0,0,1,0,0,0,1,0,0,0,1,0
25255,176348,1,0,1,0,1,0,1,0,1,0,1,0
25261,176385,0,0,0,0,1,0,0,0,1,0,0,0
25264,176405,0,1,0,0,0,1,0,0,0,1,0,0
25268,176437,1,0,1,0,1,0,1,0,1,0,1,0
25270,176464,1,0,1,0,1,0,1,0,1,0,1,0
25278,176517,0,0,1,0,0,0,1,0,0,0,1,0
25281,176536,0,1,0,0,0,1,0,0,0,1,0,0
25282,176537,0,1,0,0,0,1,0,0,0,1,0,0
25290,176635,0,0,0,1,0,0,0,1,0,0,0,1
25292,176641,1,0,1,0,1,0,1,0,1,0,1,0
25294,176658,1,0,1,0,1,0,1,0,1,0,1,0
25295,176660,1,0,0,0,1,0,0,0,1,0,0,0
25297,176674,1,0,0,0,1,0,0,0,1,0,0,0
25301,176706,1,0,1,0,1,0,1,0,1,0,1,0
25304,176717,1,0,1,0,1,0,1,0,1,0,1,0
25307,176733,1,0,1,0,1,0,1,0,1,0,1,0
25310,176757,1,0,1,0,1,0,1,0,1,0,1,0
25311,176766,0,0,0,0,1,0,0,0,1,0,0,0
25312,176781,0,1,0,0,1,0,0,1,0,0,1,0
25314,176799,0,0,1,0,0,0,1,0,0,0,1,0
25316,176804,1,0,1,0,1,0,1,0,1,0,1,0
25318,176815,1,0,1,0,1,0,1,0,1,0,1,0
25322,176839,0,1,0,0,1,0,0,1,0,0,1,0
25324,176847,1,0,1,0,1,0,1,0,1,0,1,0
25325,176862,1,0,1,0,1,0,1,0,1,0,1,0
25331,176884,0,1,0,0,0,1,0,0,0,1,0,0
25332,176886,0,0,1,0,0,1,0,0,1,0,0,1
25338,176931,1,0,1,0,1,0,1,0,1,0,1,0
25341,176954,1,0,0,1,0,0,1,0,0,1,0,0
25342,176965,1,0,1,0,1,0,1,0,1,0,1,0
25344,176979,0,1,0,0,1,0,0,1,0,0,1,0
25345,176982,0,0,0,0,1,0,0,0,1,0,0,0
25346,176983,0,1,0,0,1,0,0,1,0,0,1,0
25351,177006,1,0,1,0,1,0,1,0,1,0,1,0
25353,177019,1,0,1,0,1,0,1,0,1,0,1,0
25354,177023,0,0,1,0,0,1,0,0,1,0,0,1
25355,177035,0,1,0,0,1,0,0,1,0,0,1,0
25356,177039,1,0,0,0,1,0,0,0,1,0,0,0
25357,177048,0,0,1,0,0,0,1,0,0,0,1,0
25362,177073,0,0,0,0,1,0,0,0,1,0,0,0
25370,177107,1,0,1,0,1,0,1,0,1,0,1,0
25375,177147,1,0,0,0,1,0,0,0,1,0,0,0
25376,177148,1,0,0,1,0,0,1,0,0,1,0,0
25377,177167,1,0,1,0,1,0,1,0,1,0,1,0
25378,177172,0,0,0,0,1,0,0,0,1,0,0,0
25384,177218,0,0,0,1,0,0,0,1,0,0,0,1
25388,177237,1,0,0,1,0,0,1,0,0,1,0,0
25391,177251,0,0,1,0,0,0,1,0,0,0,1,0
25393,177258,1,0,1,0,1,0,1,0,1,0,1,0
25396,177270,1,0,1,0,1,0,1,0,1,0,1,0
25398,177289,0,0,1,0,0,0,1,0,0,0,1,0
25402,177324,1,0,1,0,1,0,1,0,1,0,1,0
25406,177350,1,0,1,0,1,0,1,0,1,0,1,0
25409,177368,0,1,0,0,0,1,0,0,0,1,0,0
25416,177407,1,0,1,0,1,0,1,0,1,0,1,0
25417,177412,0,1,0,0,1,0,0,1,0,0,1,0
25418,177427,1,0,0,1,0,0,1,0,0,1,0,0
25420,177445,1,0,1,0,1,0,1,0,1,0,1,0
25423,177460,1,0,0,0,1,0,0,0,1,0,0,0
25431,177502,0,1,0,0,0,1,0,0,0,1,0,0
25434,177506,0,0,0,1,0,0,0,1,0,0,0,1
25436,177520,0,0,0,1,0,0,0,1,0,0,0,1
25437,177527,1,0,1,0,1,0,1,0,1,0,1,0
25443,177558,0,1,0,0,0,1,0,0,0,1,0,0
25445,177568,0,0,0,1,0,0,0,1,0,0,0,1
25446,177573,0,1,0,0,0,1,0,0,0,1,0,0
25447,177575,1,0,1,0,1,0,1,0,1,0,1,0
25448,177577,0,1,0,0,0,1,0,0,0,1,0,0
25449,177584,0,0,1,0,0,0,1,0,0,0,1,0
25451,177596,0,0,0,1,0,0,0,1,0,0,0,1
25461,177701,1,0,0,1,0,0,1,0,0,1,0,0
25462,177722,1,0,0,0,1,0,0,0,1,0,0,0
25463,177727,1,0,1,0,1,0,1,0,1,0,1,0
25465,177735,0,0,0,0,1,0,0,0,1,0,0,0
25467,177757,1,0,0,0,1,0,0,0,1,0,0,0
25469,177764,1,0,1,0,1,0,1,0,1,0,1,0
25471,177774,0,1,0,0,0,1,0,0,0,1,0,0
25473,177801,1,0,1,0,1,0,1,0,1,0,1,0
25474,177804,1,0,1,0,1,0,1,0,1,0,1,0
25475,177806,1,0,1,0,1,0,1,0,1,0,1,0
25476,177812,0,0,0,1,0,0,0,1,0,0,0,1
25477,177830,1,0,1,0,1,0,1,0,1,0,1,0
25480,177849,1,0,1,0,1,0,1,0,1,0,1,0
25482,177851,1,0,1,0,1,0,1,0,1,0,1,0
25483,177854,0,0,0,1,0,0,0,1,0,0,0,1
25489,177893,1,0,1,0,1,0,1,0,1,0,1,0
25490,177895,1,0,1,0,1,0,1,0,1,0,1,0
25491,177898,1,0,1,0,1,0,1,0,1,0,1,0
25492,177903,0,1,0,0,0,1,0,0,0,1,0,0
25495,177911,1,0,0,0,1,0,0,0,1,0,0,0
25496,177912,1,0,0,0,1,0,0,0,1,0,0,0
25500,177924,1,0,1,0,1,0,1,0,1,0,1,0
25502,177971,0,0,1,0,0,1,0,0,1,0,0,1
25505,177997,0,0,0,0,1,0,0,0,1,0,0,0
25507,178005,0,0,0,1,0,0,0,1,0,0,0,1
25508,178009,1,0,0,1,0,0,1,0,0,1,0,0
25510,178021,1,0,1,0,1,0,1,0,1,0,1,0
25512,178029,0,0,0,0,1,0,0,0,1,0,0,0
25513,178035,0,1,0,0,1,0,0,1,0,0,1,0
25514,178038,0,0,0,1,0,0,0,1,0,0,0,1
25516,178062,1,0,0,1,0,0,1,0,0,1,0,0
25517,178067,1,0,1,0,1,0,1,0,1,0,1,0
25518,178072,1,0,1,0,1,0,1,0,1,0,1,0
25524,178120,0,1,0,0,0,1,0,0,0,1,0,0
25526,178139,0,0,1,0,0,0,1,0,0,0,1,0
25528,178145,0,1,0,0,0,1,0,0,0,1,0,0
25529,178150,1,0,1,0,1,0,1,0,1,0,1,0
25534,178196,0,1,0,0,1,0,0,1,0,0,1,0
25537,178209,0,1,0,0,1,0,0,1,0,0,1,0
25538,178216,1,0,1,0,1,0,1,0,1,0,1,0
25544,178268,0,0,1,0,0,0,1,0,0,0,1,0
25545,178280,1,0,1,0,1,0,1,0,1,0,1,0
25546,178285,1,0,1,0,1,0,1,0,1,0,1,0
25548,178300,0,0,1,0,0,0,1,0,0,0,1,0
25549,178327,1,0,0,0,1,0,0,0,1,0,0,0
25550,178336,1,0,1,0,1,0,1,0,1,0,1,0
25551,178348,1,0,0,0,1,0,0,0,1,0,0,0
25553,178377,1,0,1,0,1,0,1,0,1,0,1,0
25556,178395,0,0,0,0,1,0,0,0,1,0,0,0
25563,178427,1,0,1,0,1,0,1,0,1,0,1,0
25566,178478,0,1,0,0,1,0,0,1,0,0,1,0
25568,178487,0,0,0,0,1,0,0,0,1,0,0,0
25571,178518,0,1,0,0,0,1,0,0,0,1,0,0
25574,178526,1,0,1,0,1,0,1,0,1,0,1,0
25575,178527,0,1,0,0,1,0,0,1,0,0,1,0
25576,178535,0,1,0,0,0,1,0,0,0,1,0,0
25577,178538,1,0,1,0,1,0,1,0,1,0,1,0
25579,178552,0,0,1,0,0,1,0,0,1,0,0,1
25580,178559,0,0,0,1,0,0,0,1,0,0,0,1
25581,178565,1,0,1,0,1,0,1,0,1,0,1,0
25584,178587,0,1,0,0,0,1,0,0,0,1,0,0
25588,178628,0,1,0,0,0,1,0,0,0,1,0,0
25590,178635,1,0,1,0,1,0,1,0,1,0,1,0
25594,178658,1,0,1,0,1,0,1,0,1,0,1,0
25600,178702,0,0,0,0,1,0,0,0,1,0,0,0
25604,178716,1,0,1,0,1,0,1,0,1,0,1,0
25608,178740,1,0,0,1,0,0,1,0,0,1,0,0
25609,178741,1,0,1,0,1,0,1,0,1,0,1,0
25613,178754,0,1,0,0,1,0,0,1,0,0,1,0
25618,178808,0,0,0,1,0,0,0,1,0,0,0,1
25621,178823,1,0,1,0,1,0,1,0,1,0,1,0
25623,178847,1,0,0,0,1,0,0,0,1,0,0,0
25624,178850,0,0,1,0,0,0,1,0,0,0,1,0
25625,178854,0,0,1,0,0,0,1,0,0,0,1,0
25627,178861,0,0,0,0,1,0,0,0,1,0,0,0
25628,178865,1,0,0,1,0,0,1,0,0,1,0,0
25630,178889,1,0,1,0,1,0,1,0,1,0,1,0
25631,178902,0,1,0,0,0,1,0,0,0,1,0,0
25636,178959,1,0,1,0,1,0,1,0,1,0,1,0
25638,178976,1,0,1,0,1,0,1,0,1,0,1,0
25641,178998,1,0,1,0,1,0,1,0,1,0,1,0
25649,179058,1,0,1,0,1,0,1,0,1,0,1,0
25650,179066,1,0,1,0,1,0,1,0,1,0,1,0
25651,179079,1,0,1,0,1,0,1,0,1,0,1,0
25654,179128,1,0,1,0,1,0,1,0,1,0,1,0
